ExperimentName	Subject	Session	SessionTime	Cooccurrences	testWait.RESP	testWait.RT	Picture	sound	TestList.Sample
5_1	25	1	14:40:26	6	1	316	5	5	70
5_1	25	1	14:40:26	1	1	102	4	11	71
5_1	25	1	14:40:26	6	1	2290	7	7	72
5_1	30	1	15:27:15	3	1	22254	17	6	1
5_1	30	1	15:27:15	0	1	4364	12	2	2
5_1	30	1	15:27:15	1	1	53192	9	15	3
5_1	30	1	15:27:15	0	3	7180	5	2	4
5_1	30	1	15:27:15	3	1	9390	1	13	5
5_1	30	1	15:27:15	6	1	188	10	10	6
5_1	30	1	15:27:15	2	1	2811	18	14	7
5_1	30	1	15:27:15	3	6	3894	2	18	8
5_1	30	1	15:27:15	4	4	684	15	4	9
5_1	30	1	15:27:15	2	0	1579	3	10	10
5_1	30	1	15:27:15	6	2	3182	13	13	11
5_1	30	1	15:27:15	2	1	880	15	17	12
5_1	30	1	15:27:15	6	1	710	8	8	13
5_1	30	1	15:27:15	2	0	255	13	2	14
5_1	30	1	15:27:15	2	0	564	6	3	15
5_1	30	1	15:27:15	6	1	900	12	12	16
5_1	30	1	15:27:15	4	0	3986	14	5	17
5_1	30	1	15:27:15	1	0	277	8	6	18
5_1	30	1	15:27:15	1	0	273	8	16	19
5_1	30	1	15:27:15	4	0	350	11	7	20
5_1	30	1	15:27:15	0	0	1907	14	4	21
5_1	30	1	15:27:15	1	0	6620	6	12	22
5_1	30	1	15:27:15	6	1	1013	9	9	23
5_1	30	1	15:27:15	1	0	555	1	18	24
5_1	30	1	15:27:15	0	0	269	9	8	25
5_1	30	1	15:27:15	0	0	1126	13	7	26
5_1	30	1	15:27:15	0	0	578	11	15	27
5_1	30	1	15:27:15	6	0	237	5	5	28
5_1	30	1	15:27:15	3	1	749	6	9	29
5_1	30	1	15:27:15	2	1	931	5	18	30
5_1	30	1	15:27:15	6	2	1645	16	16	31
5_1	30	1	15:27:15	2	0	1813	11	8	32
5_1	30	1	15:27:15	1	0	348	2	16	33
5_1	30	1	15:27:15	0	0	2129	15	5	34
5_1	30	1	15:27:15	6	1	987	7	7	35
5_1	30	1	15:27:15	0	0	517	17	13	36
5_1	30	1	15:27:15	6	3	667	4	4	37
5_1	30	1	15:27:15	2	1	4803	12	11	38
5_1	30	1	15:27:15	1	0	703	5	17	39
5_1	30	1	15:27:15	3	0	180	7	5	40
5_1	30	1	15:27:15	0	0	3341	18	8	41
5_1	30	1	15:27:15	6	2	1018	15	15	42
5_1	30	1	15:27:15	6	0	1139	2	2	43
5_1	30	1	15:27:15	0	0	677	13	7	44
5_1	30	1	15:27:15	2	1	579	16	13	45
5_1	30	1	15:27:15	1	3	858	9	10	46
5_1	30	1	15:27:15	6	3	360	14	14	47
5_1	30	1	15:27:15	3	1	865	8	10	48
5_1	30	1	15:27:15	4	0	2528	10	11	49
5_1	30	1	15:27:15	1	2	391	2	14	50
5_1	30	1	15:27:15	3	1	4254	14	16	51
5_1	30	1	15:27:15	1	1	628	3	14	52
5_1	30	1	15:27:15	0	0	10989	3	12	53
5_1	30	1	15:27:15	1	3	61037	7	1	54
5_1	30	1	15:27:15	1	1	10739	4	1	55
5_1	30	1	15:27:15	6	1	260	1	1	56
5_1	30	1	15:27:15	0	6	5	7	17	57
5_1	30	1	15:27:15	6	2	35144	17	17	58
5_1	30	1	15:27:15	1	5	29724	10	9	59
5_1	30	1	15:27:15	6	1	1119	6	6	60
5_1	30	1	15:27:15	2	3	1484	17	9	61
5_1	30	1	15:27:15	4	0	172	16	1	62
5_1	30	1	15:27:15	1	0	403	4	11	63
5_1	30	1	15:27:15	2	4	976	18	4	64
5_1	30	1	15:27:15	6	2	388	11	11	65
5_1	30	1	15:27:15	0	0	5947	1	3	66
5_1	30	1	15:27:15	6	2	818	3	3	67
5_1	30	1	15:27:15	6	3	449	18	18	68
5_1	30	1	15:27:15	4	1	1884	4	12	69
5_1	30	1	15:27:15	0	2	1836	16	3	70
5_1	30	1	15:27:15	3	2	844	12	15	71
5_1	30	1	15:27:15	2	3	3494	10	6	72
5_1	37	1	09:44:15	1	1	13932	9	15	1
5_1	37	1	09:44:15	1	1	6647	4	11	2
5_1	37	1	09:44:15	3	1	1794	1	13	3
5_1	37	1	09:44:15	6	1	9050	11	11	4
5_1	37	1	09:44:15	2	2	2510	12	11	5
5_1	37	1	09:44:15	3	1	869	14	16	6
5_1	37	1	09:44:15	6	1	742	5	5	7
5_1	37	1	09:44:15	3	2	322	7	5	8
5_1	37	1	09:44:15	1	1	3108	10	9	9
5_1	37	1	09:44:15	1	1	1222	7	1	10
5_1	37	1	09:44:15	2	2	1448	17	9	11
5_1	37	1	09:44:15	0	1	69	17	13	12
5_1	37	1	09:44:15	0	1	361	7	17	13
5_1	37	1	09:44:15	6	1	1039	3	3	14
5_1	37	1	09:44:15	1	1	565	2	16	15
5_1	37	1	09:44:15	1	1	963	3	14	16
5_1	37	1	09:44:15	2	1	1008	18	4	17
5_1	37	1	09:44:15	3	1	1189	12	15	18
5_1	37	1	09:44:15	1	2	247	5	17	19
5_1	37	1	09:44:15	2	1	138	3	10	20
5_1	37	1	09:44:15	0	1	504	13	7	21
5_1	37	1	09:44:15	0	3	569	15	5	22
5_1	37	1	09:44:15	4	3	909	16	1	23
5_1	37	1	09:44:15	4	1	597	4	12	24
5_1	37	1	09:44:15	0	1	598	11	15	25
5_1	37	1	09:44:15	2	2	1669	10	6	26
5_1	37	1	09:44:15	6	2	359	12	12	27
5_1	37	1	09:44:15	2	3	485	13	2	28
5_1	37	1	09:44:15	2	1	450	11	8	29
5_1	37	1	09:44:15	6	3	336	14	14	30
5_1	37	1	09:44:15	2	3	293	5	18	31
5_1	37	1	09:44:15	1	3	5	8	16	32
5_1	37	1	09:44:15	1	1	1824	9	10	33
5_1	37	1	09:44:15	1	4	448	2	14	34
5_1	37	1	09:44:15	0	2	534	3	12	35
5_1	37	1	09:44:15	3	5	609	8	10	36
5_1	37	1	09:44:15	3	5	616	17	6	37
5_1	37	1	09:44:15	6	2	564	15	15	38
5_1	37	1	09:44:15	1	4	819	8	6	39
5_1	37	1	09:44:15	2	2	1237	6	3	40
5_1	37	1	09:44:15	4	4	581	15	4	41
5_1	37	1	09:44:15	0	5	936	16	3	42
5_1	37	1	09:44:15	6	3	1849	8	8	43
5_1	37	1	09:44:15	0	3	325	13	7	44
5_1	37	1	09:44:15	6	6	564	16	16	45
5_1	37	1	09:44:15	4	5	321	11	7	46
5_1	37	1	09:44:15	2	5	606	18	14	47
5_1	37	1	09:44:15	6	5	437	4	4	48
5_1	37	1	09:44:15	6	6	599	9	9	49
5_1	37	1	09:44:15	3	6	981	6	9	50
5_1	37	1	09:44:15	6	1	11129	6	6	51
5_1	37	1	09:44:15	6	1	163	10	10	52
5_1	37	1	09:44:15	1	1	450	1	18	53
5_1	37	1	09:44:15	0	3	1049	12	2	54
5_1	37	1	09:44:15	4	3	262	14	5	55
5_1	37	1	09:44:15	2	3	208	16	13	56
5_1	37	1	09:44:15	0	4	1048	5	2	57
5_1	37	1	09:44:15	4	4	1379	10	11	58
5_1	37	1	09:44:15	6	6	70	7	7	59
5_1	37	1	09:44:15	6	5	94	2	2	60
5_1	37	1	09:44:15	6	5	1140	18	18	61
5_1	37	1	09:44:15	0	1	10244	14	4	62
5_1	37	1	09:44:15	1	6	186	4	1	63
5_1	37	1	09:44:15	2	6	310	15	17	64
5_1	37	1	09:44:15	0	6	2845	9	8	65
5_1	37	1	09:44:15	1	5	174	6	12	66
5_1	37	1	09:44:15	3	5	450	2	18	67
5_1	37	1	09:44:15	6	6	618	17	17	68
5_1	37	1	09:44:15	6	3	1094	13	13	69
5_1	37	1	09:44:15	0	6	145	18	8	70
5_1	37	1	09:44:15	0	6	211	1	3	71
5_1	37	1	09:44:15	6	6	7	1	1	72
5_1	7	1	14:07:21	6	1	9404	6	6	1
5_1	7	1	14:07:21	1	1	5330	8	16	2
5_1	7	1	14:07:21	2	1	2568	3	10	3
5_1	7	1	14:07:21	1	1	1128	3	14	4
5_1	7	1	14:07:21	4	1	2738	10	11	5
5_1	7	1	14:07:21	3	1	6437	12	15	6
5_1	7	1	14:07:21	2	1	1186	12	11	7
5_1	7	1	14:07:21	4	1	5911	16	1	8
5_1	7	1	14:07:21	2	1	6073	15	17	9
5_1	7	1	14:07:21	6	1	6111	7	7	10
5_1	7	1	14:07:21	0	1	1718	15	5	11
5_1	7	1	14:07:21	6	1	740	16	16	12
5_1	7	1	14:07:21	3	1	920	14	16	13
5_1	7	1	14:07:21	6	1	726	2	2	14
5_1	7	1	14:07:21	3	1	388	8	10	15
5_1	7	1	14:07:21	1	1	2391	4	11	16
5_1	7	1	14:07:21	4	2	1285	4	12	17
5_1	7	1	14:07:21	6	1	1888	17	17	18
5_1	7	1	14:07:21	0	2	2805	7	17	19
5_1	7	1	14:07:21	2	1	1293	16	13	20
5_1	7	1	14:07:21	3	3	751	2	18	21
5_1	7	1	14:07:21	6	1	453	1	1	22
5_1	7	1	14:07:21	1	2	161	10	9	23
5_1	7	1	14:07:21	6	1	927	9	9	24
5_1	7	1	14:07:21	3	1	181	17	6	25
5_1	7	1	14:07:21	1	1	128	2	14	26
5_1	7	1	14:07:21	0	1	87	1	3	27
5_1	7	1	14:07:21	0	3	791	16	3	28
5_1	7	1	14:07:21	2	2	1422	6	3	29
5_1	7	1	14:07:21	1	2	24	1	18	30
5_1	7	1	14:07:21	2	1	2194	18	4	31
5_1	7	1	14:07:21	0	1	785	17	13	32
5_1	7	1	14:07:21	0	4	545	3	12	33
5_1	7	1	14:07:21	6	3	291	4	4	34
5_1	7	1	14:07:21	0	1	350	13	7	35
5_1	7	1	14:07:21	3	2	795	1	13	36
5_1	7	1	14:07:21	1	1	226	9	10	37
5_1	7	1	14:07:21	6	1	1110	11	11	38
5_1	7	1	14:07:21	6	1	1351	12	12	39
5_1	7	1	14:07:21	0	2	263	12	2	40
5_1	7	1	14:07:21	3	1	433	7	5	41
5_1	7	1	14:07:21	1	4	210	2	16	42
5_1	7	1	14:07:21	2	1	415	5	18	43
5_1	7	1	14:07:21	2	1	35	10	6	44
5_1	7	1	14:07:21	0	2	115	5	2	45
5_1	7	1	14:07:21	0	1	1139	11	15	46
5_1	7	1	14:07:21	4	2	1495	11	7	47
5_1	7	1	14:07:21	6	1	512	15	15	48
5_1	7	1	14:07:21	6	1	1280	13	13	49
5_1	7	1	14:07:21	0	1	183	18	8	50
5_1	7	1	14:07:21	0	1	449	9	8	51
5_1	7	1	14:07:21	1	2	750	6	12	52
5_1	7	1	14:07:21	6	4	281	3	3	53
5_1	7	1	14:07:21	6	1	576	5	5	54
5_1	7	1	14:07:21	6	1	850	14	14	55
5_1	7	1	14:07:21	2	3	169	17	9	56
5_1	7	1	14:07:21	2	2	296	11	8	57
5_1	7	1	14:07:21	0	2	372	13	7	58
5_1	7	1	14:07:21	6	3	193	10	10	59
5_1	7	1	14:07:21	2	1	1073	18	14	60
5_1	7	1	14:07:21	4	1	6	15	4	61
5_1	7	1	14:07:21	1	2	720	5	17	62
5_1	7	1	14:07:21	6	1	871	18	18	63
5_1	7	1	14:07:21	1	2	1560	9	15	64
5_1	7	1	14:07:21	3	3	806	6	9	65
5_1	7	1	14:07:21	1	1	1093	8	6	66
5_1	7	1	14:07:21	2	1	3504	13	2	67
5_1	7	1	14:07:21	6	1	518	8	8	68
5_1	7	1	14:07:21	4	2	314	14	5	69
5_1	7	1	14:07:21	0	1	612	14	4	70
5_1	7	1	14:07:21	1	2	814	4	1	71
5_1	7	1	14:07:21	1	1	921	7	1	72
5_2	10	2	15:11:04	6	0	2135	11	11	1
5_2	10	2	15:11:04	6	1	688	13	13	2
5_2	10	2	15:11:04	3	0	548	8	10	3
5_2	10	2	15:11:04	6	1	1303	18	18	4
5_2	10	2	15:11:04	1	1	854	3	14	5
5_2	10	2	15:11:04	2	0	192	18	4	6
5_2	10	2	15:11:04	0	0	642	7	17	7
5_2	10	2	15:11:04	6	2	2246	6	6	8
5_2	10	2	15:11:04	3	0	79	14	16	9
5_2	10	2	15:11:04	3	0	2266	7	5	10
5_2	10	2	15:11:04	3	0	288	12	15	11
5_2	10	2	15:11:04	2	2	1078	6	3	12
5_2	10	2	15:11:04	0	0	246	1	3	13
5_2	10	2	15:11:04	1	0	185	5	17	14
5_2	10	2	15:11:04	2	1	914	16	13	15
5_2	10	2	15:11:04	2	0	84	5	18	16
5_2	10	2	15:11:04	4	0	292	10	11	17
5_2	10	2	15:11:04	3	0	97	1	13	18
5_2	10	2	15:11:04	0	0	308	16	3	19
5_2	10	2	15:11:04	6	1	265	16	16	20
5_2	10	2	15:11:04	0	0	178	3	12	21
5_2	10	2	15:11:04	6	3	401	8	8	22
5_2	10	2	15:11:04	1	0	689	8	16	23
5_2	10	2	15:11:04	1	2	597	9	15	24
5_2	10	2	15:11:04	6	1	389	1	1	25
5_2	10	2	15:11:04	4	2	169	14	5	26
5_2	10	2	15:11:04	1	0	22	2	14	27
5_2	10	2	15:11:04	6	3	617	5	5	28
5_2	10	2	15:11:04	1	0	340	10	9	29
5_2	10	2	15:11:04	3	0	1113	6	9	30
5_2	10	2	15:11:04	1	2	1279	9	10	31
5_2	10	2	15:11:04	2	0	726	13	2	32
5_2	10	2	15:11:04	6	3	178	17	17	33
5_2	10	2	15:11:04	6	3	729	7	7	34
5_2	10	2	15:11:04	1	0	237	6	12	35
5_2	10	2	15:11:04	4	0	213	15	4	36
5_2	10	2	15:11:04	6	2	465	12	12	37
5_2	10	2	15:11:04	2	0	101	10	6	38
5_2	10	2	15:11:04	4	0	192	16	1	39
5_2	10	2	15:11:04	1	0	64	2	16	40
5_2	10	2	15:11:04	6	2	52	14	14	41
5_2	10	2	15:11:04	1	0	230	4	1	42
5_2	10	2	15:11:04	6	0	400	3	3	43
5_2	10	2	15:11:04	2	0	344	15	17	44
5_2	10	2	15:11:04	3	0	241	2	18	45
5_2	10	2	15:11:04	6	3	143	4	4	46
5_2	10	2	15:11:04	2	2	110	11	8	47
5_2	10	2	15:11:04	3	0	94	17	6	48
5_2	10	2	15:11:04	0	0	163	12	2	49
5_2	10	2	15:11:04	0	0	243	13	7	50
5_2	10	2	15:11:04	2	0	289	17	9	51
5_2	10	2	15:11:04	0	0	9	17	13	52
5_2	10	2	15:11:04	6	3	967	2	2	53
5_2	10	2	15:11:04	6	0	228	9	9	54
5_2	10	2	15:11:04	4	0	109	11	7	55
5_2	10	2	15:11:04	1	0	79	8	6	56
5_2	10	2	15:11:04	2	0	184	3	10	57
5_2	10	2	15:11:04	6	2	809	15	15	58
5_2	10	2	15:11:04	2	0	166	18	14	59
5_2	10	2	15:11:04	0	0	196	11	15	60
5_2	10	2	15:11:04	1	2	502	1	18	61
5_2	10	2	15:11:04	0	0	96	15	5	62
5_2	10	2	15:11:04	2	0	37	12	11	63
5_2	10	2	15:11:04	0	2	102	14	4	64
5_2	10	2	15:11:04	1	0	66	4	11	65
5_2	10	2	15:11:04	1	0	11	7	1	66
5_2	10	2	15:11:04	0	0	223	13	7	67
5_2	10	2	15:11:04	6	3	1330	10	10	68
5_2	10	2	15:11:04	4	0	70	4	12	69
5_2	10	2	15:11:04	0	0	14	5	2	70
5_2	10	2	15:11:04	0	0	255	9	8	71
5_2	10	2	15:11:04	0	0	1037	18	8	72
5_2	19	2	16:45:20	2	3	1474	17	9	1
5_2	19	2	16:45:20	0	2	1049	18	8	2
5_2	19	2	16:45:20	3	4	2068	2	18	3
5_2	19	2	16:45:20	1	5	3956	4	1	4
5_2	19	2	16:45:20	6	4	1213	5	5	5
5_2	19	2	16:45:20	0	2	383	7	17	6
5_2	19	2	16:45:20	4	4	531	14	5	7
5_2	19	2	16:45:20	1	1	255	3	14	8
5_2	19	2	16:45:20	2	3	4770	3	10	9
5_2	19	2	16:45:20	2	4	34	18	4	10
5_2	19	2	16:45:20	6	2	4722	10	10	11
5_2	19	2	16:45:20	0	2	1585	17	13	12
5_2	19	2	16:45:20	0	4	17	15	5	13
5_2	19	2	16:45:20	0	3	1350	3	12	14
5_2	19	2	16:45:20	1	4	1725	7	1	15
5_2	19	2	16:45:20	0	2	591	13	7	16
5_2	19	2	16:45:20	6	0	46	15	15	17
5_2	19	2	16:45:20	0	3	871	5	2	18
5_2	19	2	16:45:20	6	2	2654	7	7	19
5_2	19	2	16:45:20	0	1	359	12	2	20
5_2	19	2	16:45:20	3	3	1304	14	16	21
5_2	19	2	16:45:20	6	2	80	12	12	22
5_2	19	2	16:45:20	6	4	4125	9	9	23
5_2	19	2	16:45:20	3	1	373	7	5	24
5_2	19	2	16:45:20	4	2	131	10	11	25
5_2	19	2	16:45:20	1	2	450	4	11	26
5_2	19	2	16:45:20	1	3	119	8	6	27
5_2	19	2	16:45:20	1	2	5001	9	15	28
5_2	19	2	16:45:20	1	2	96	8	16	29
5_2	19	2	16:45:20	2	3	47	11	8	30
5_2	19	2	16:45:20	4	3	52	11	7	31
5_2	19	2	16:45:20	0	4	543	1	3	32
5_2	19	2	16:45:20	1	2	4020	2	14	33
5_2	19	2	16:45:20	1	2	609	1	18	34
5_2	19	2	16:45:20	4	1	1111	16	1	35
5_2	19	2	16:45:20	6	3	2868	6	6	36
5_2	19	2	16:45:20	2	1	1380	15	17	37
5_2	19	2	16:45:20	2	2	5351	6	3	38
5_2	19	2	16:45:20	6	2	3001	3	3	39
5_2	19	2	16:45:20	6	2	180	17	17	40
5_2	19	2	16:45:20	1	3	3449	10	9	41
5_2	19	2	16:45:20	6	2	62	4	4	42
5_2	19	2	16:45:20	0	3	3761	14	4	43
5_2	19	2	16:45:20	6	2	4284	8	8	44
5_2	19	2	16:45:20	1	4	3266	6	12	45
5_2	19	2	16:45:20	3	5	2379	12	15	46
5_2	19	2	16:45:20	3	4	1667	8	10	47
5_2	19	2	16:45:20	0	4	1395	11	15	48
5_2	19	2	16:45:20	6	5	2545	2	2	49
5_2	19	2	16:45:20	2	3	1727	16	13	50
5_2	19	2	16:45:20	2	2	1041	5	18	51
5_2	19	2	16:45:20	3	5	13720	1	13	52
5_2	19	2	16:45:20	6	4	2256	18	18	53
5_2	19	2	16:45:20	6	2	513	14	14	54
5_2	19	2	16:45:20	4	5	3858	15	4	55
5_2	19	2	16:45:20	2	4	808	18	14	56
5_2	19	2	16:45:20	6	4	2404	16	16	57
5_2	19	2	16:45:20	4	1	344	4	12	58
5_2	19	2	16:45:20	6	1	37	1	1	59
5_2	19	2	16:45:20	6	2	3324	13	13	60
5_2	19	2	16:45:20	6	2	3330	11	11	61
5_2	19	2	16:45:20	2	4	1430	12	11	62
5_2	19	2	16:45:20	3	5	131	17	6	63
5_2	19	2	16:45:20	2	5	210	10	6	64
5_2	19	2	16:45:20	3	4	4463	6	9	65
5_2	19	2	16:45:20	0	3	1932	9	8	66
5_2	19	2	16:45:20	1	1	503	9	10	67
5_2	19	2	16:45:20	0	2	2322	16	3	68
5_2	19	2	16:45:20	0	5	3318	13	7	69
5_2	19	2	16:45:20	1	4	31	2	16	70
5_2	19	2	16:45:20	1	4	257	5	17	71
5_2	19	2	16:45:20	2	5	645	13	2	72
5_2	2	2	13:31:36	6	1	2302	11	11	1
5_2	2	2	13:31:36	0	1	952	15	5	2
5_2	2	2	13:31:36	3	1	1044	17	6	3
5_2	2	2	13:31:36	6	1	351	8	8	4
5_2	2	2	13:31:36	4	1	1329	15	4	5
5_2	2	2	13:31:36	6	1	298	18	18	6
5_2	2	2	13:31:36	3	1	691	14	16	7
5_2	2	2	13:31:36	6	1	197	2	2	8
5_2	2	2	13:31:36	0	1	293	14	4	9
5_2	2	2	13:31:36	6	1	337	17	17	10
5_2	2	2	13:31:36	1	1	301	7	1	11
5_2	2	2	13:31:36	2	1	494	12	11	12
5_2	2	2	13:31:36	2	1	356	17	9	13
5_2	2	2	13:31:36	2	1	260	16	13	14
5_2	2	2	13:31:36	0	1	350	5	2	15
5_2	2	2	13:31:36	0	1	216	3	12	16
5_2	2	2	13:31:36	1	1	438	9	15	17
5_2	2	2	13:31:36	6	1	37	13	13	18
5_2	2	2	13:31:36	2	1	391	5	18	19
5_2	2	2	13:31:36	2	1	271	18	4	20
5_2	2	2	13:31:36	6	1	86	9	9	21
5_2	2	2	13:31:36	1	1	43	10	9	22
5_2	2	2	13:31:36	6	1	482	5	5	23
5_2	2	2	13:31:36	1	1	399	5	17	24
5_2	2	2	13:31:36	1	1	217	1	18	25
5_2	2	2	13:31:36	4	1	198	14	5	26
5_2	2	2	13:31:36	2	1	422	3	10	27
5_2	2	2	13:31:36	6	1	273	7	7	28
5_2	2	2	13:31:36	1	1	384	6	12	29
5_2	2	2	13:31:36	6	3	1323	1	1	30
5_2	2	2	13:31:36	1	0	1774	3	14	31
5_2	2	2	13:31:36	2	0	715	11	8	32
5_2	2	2	13:31:36	3	0	1536	8	10	33
5_2	2	2	13:31:36	1	0	114	4	11	34
5_2	2	2	13:31:36	0	0	165	17	13	35
5_2	2	2	13:31:36	1	0	403	8	16	36
5_2	2	2	13:31:36	1	0	128	4	1	37
5_2	2	2	13:31:36	6	0	153	10	10	38
5_2	2	2	13:31:36	2	0	48	13	2	39
5_2	2	2	13:31:36	6	6	1690	6	6	40
5_2	2	2	13:31:36	1	0	164	2	14	41
5_2	2	2	13:31:36	6	1	515	3	3	42
5_2	2	2	13:31:36	6	6	130	12	12	43
5_2	2	2	13:31:36	6	6	64	15	15	44
5_2	2	2	13:31:36	3	0	307	1	13	45
5_2	2	2	13:31:36	0	0	219	12	2	46
5_2	2	2	13:31:36	6	0	127	4	4	47
5_2	2	2	13:31:36	0	0	37	11	15	48
5_2	2	2	13:31:36	2	0	28	6	3	49
5_2	2	2	13:31:36	3	0	743	12	15	50
5_2	2	2	13:31:36	0	0	797	18	8	51
5_2	2	2	13:31:36	0	0	338	16	3	52
5_2	2	2	13:31:36	3	0	501	6	9	53
5_2	2	2	13:31:36	0	0	83	1	3	54
5_2	2	2	13:31:36	2	0	144	10	6	55
5_2	2	2	13:31:36	1	0	867	9	10	56
5_2	2	2	13:31:36	6	6	662	14	14	57
5_2	2	2	13:31:36	4	0	174	16	1	58
5_2	2	2	13:31:36	4	0	868	11	7	59
5_2	2	2	13:31:36	0	0	95	9	8	60
5_2	2	2	13:31:36	0	0	596	13	7	61
5_2	2	2	13:31:36	6	6	342	16	16	62
5_2	2	2	13:31:36	1	0	79	2	16	63
5_2	2	2	13:31:36	4	0	487	10	11	64
5_2	2	2	13:31:36	0	0	358	13	7	65
5_2	2	2	13:31:36	3	0	71	7	5	66
5_2	2	2	13:31:36	2	0	560	18	14	67
5_2	2	2	13:31:36	1	0	313	8	6	68
5_2	2	2	13:31:36	2	0	87	15	17	69
5_2	2	2	13:31:36	0	0	295	7	17	70
5_2	2	2	13:31:36	4	0	420	4	12	71
5_2	2	2	13:31:36	3	0	455	2	18	72
5_2	22	2	13:27:11	1	2	5500	9	10	1
5_2	22	2	13:27:11	3	3	1872	17	6	2
5_2	22	2	13:27:11	2	1	1981	18	4	3
5_2	22	2	13:27:11	2	6	2879	6	3	4
5_2	22	2	13:27:11	4	3	1683	4	12	5
5_2	22	2	13:27:11	2	3	877	5	18	6
5_2	22	2	13:27:11	2	1	1677	11	8	7
5_2	22	2	13:27:11	3	2	4498	1	13	8
5_2	22	2	13:27:11	1	1	3102	2	14	9
5_2	22	2	13:27:11	4	0	579	11	7	10
5_2	22	2	13:27:11	4	6	1710	14	5	11
5_2	22	2	13:27:11	0	3	718	14	4	12
5_2	22	2	13:27:11	6	3	637	14	14	13
5_2	22	2	13:27:11	1	2	668	5	17	14
5_2	22	2	13:27:11	3	0	339	12	15	15
5_2	22	2	13:27:11	0	2	1126	5	2	16
5_2	22	2	13:27:11	2	2	1459	17	9	17
5_2	22	2	13:27:11	2	3	732	10	6	18
5_2	22	2	13:27:11	0	2	1884	7	17	19
5_2	22	2	13:27:11	1	3	4941	6	12	20
5_2	22	2	13:27:11	6	6	492	10	10	21
5_2	22	2	13:27:11	1	2	3045	8	16	22
5_2	22	2	13:27:11	2	0	2451	12	11	23
5_2	22	2	13:27:11	2	3	1392	15	17	24
5_2	22	2	13:27:11	0	1	1901	13	7	25
5_2	22	2	13:27:11	2	2	1796	16	13	26
5_2	22	2	13:27:11	1	1	1155	3	14	27
5_2	22	2	13:27:11	6	6	365	2	2	28
5_2	22	2	13:27:11	3	3	842	7	5	29
5_2	22	2	13:27:11	1	2	1235	10	9	30
5_2	22	2	13:27:11	3	0	2890	6	9	31
5_2	22	2	13:27:11	6	6	642	13	13	32
5_2	22	2	13:27:11	6	3	1825	17	17	33
5_2	22	2	13:27:11	6	6	14	9	9	34
5_2	22	2	13:27:11	0	2	458	9	8	35
5_2	22	2	13:27:11	1	3	6373	7	1	36
5_2	22	2	13:27:11	0	0	323	11	15	37
5_2	22	2	13:27:11	4	2	751	15	4	38
5_2	22	2	13:27:11	6	6	2214	1	1	39
5_2	22	2	13:27:11	1	0	1263	9	15	40
5_2	22	2	13:27:11	4	4	1805	10	11	41
5_2	22	2	13:27:11	1	2	3217	4	1	42
5_2	22	2	13:27:11	0	1	2095	16	3	43
5_2	22	2	13:27:11	0	1	1998	15	5	44
5_2	22	2	13:27:11	2	2	1589	13	2	45
5_2	22	2	13:27:11	6	6	122	12	12	46
5_2	22	2	13:27:11	6	6	64	16	16	47
5_2	22	2	13:27:11	0	3	705	17	13	48
5_2	22	2	13:27:11	6	0	5496	15	15	49
5_2	22	2	13:27:11	4	2	494	16	1	50
5_2	22	2	13:27:11	1	0	2908	8	6	51
5_2	22	2	13:27:11	3	2	2861	8	10	52
5_2	22	2	13:27:11	2	3	716	3	10	53
5_2	22	2	13:27:11	1	1	693	1	18	54
5_2	22	2	13:27:11	6	6	134	11	11	55
5_2	22	2	13:27:11	6	3	6955	8	8	56
5_2	22	2	13:27:11	6	6	301	4	4	57
5_2	22	2	13:27:11	2	1	5699	18	14	58
5_2	22	2	13:27:11	0	1	2572	18	8	59
5_2	22	2	13:27:11	3	2	528	14	16	60
5_2	22	2	13:27:11	0	4	1095	12	2	61
5_2	22	2	13:27:11	1	2	3388	2	16	62
5_2	22	2	13:27:11	6	3	729	5	5	63
5_2	22	2	13:27:11	0	1	3322	1	3	64
5_2	22	2	13:27:11	3	0	706	2	18	65
5_2	22	2	13:27:11	6	4	826	18	18	66
5_2	22	2	13:27:11	0	1	2510	13	7	67
5_2	22	2	13:27:11	6	6	112	6	6	68
5_2	22	2	13:27:11	6	6	992	7	7	69
5_2	22	2	13:27:11	0	2	1758	3	12	70
5_2	22	2	13:27:11	1	1	4880	4	11	71
5_2	22	2	13:27:11	6	6	470	3	3	72
5_2	25	2	14:54:45	2	4	1542	11	8	1
5_2	25	2	14:54:45	6	2	1080	8	8	2
5_2	25	2	14:54:45	0	4	22	3	12	3
5_2	25	2	14:54:45	0	4	3619	16	3	4
5_2	25	2	14:54:45	1	6	6595	8	6	5
5_2	25	2	14:54:45	2	2	1570	18	14	6
5_2	25	2	14:54:45	2	1	881	6	3	7
5_2	25	2	14:54:45	4	1	213	10	11	8
5_2	25	2	14:54:45	6	1	204	16	16	9
5_2	25	2	14:54:45	3	1	398	14	16	10
5_2	25	2	14:54:45	1	1	1799	7	1	11
5_2	25	2	14:54:45	1	1	837	2	14	12
5_2	25	2	14:54:45	6	4	348	6	6	13
5_2	25	2	14:54:45	0	5	306	15	5	14
5_2	25	2	14:54:45	2	6	731	5	18	15
5_2	25	2	14:54:45	1	4	173	5	17	16
5_2	25	2	14:54:45	3	3	211	8	10	17
5_2	25	2	14:54:45	4	2	7	11	7	18
5_2	25	2	14:54:45	0	1	99	5	2	19
5_2	25	2	14:54:45	0	4	354	14	4	20
5_2	25	2	14:54:45	3	5	362	6	9	21
